,timestamp,app,n_b_written,r_sectors,w_r_d,disk_id,cum_sum,AFR_SSDs,mttf_SDDs,MTTFMes_SSDs,MTTFDia_SSDs,MTTFTest_SSDs
3546,2019-02-03,none,632405348382.4323,9.83897925682734,401.09841814654527,0.0,151.0,0.00921198547773533,950935.06401766,1302.6507726269315,39622.29433406917,2.629139072847682
3555,2019-02-04,none,631730610120.2672,9.633590618969867,400.5592993914205,0.0,151.0,0.009188839785580214,953330.3664459162,1305.9320088300221,39722.098601913174,2.6357615894039736
3564,2019-02-05,none,632147874982.2924,9.786286731967943,401.3428317008014,3.0,154.0,0.009347912299586425,937107.6363636365,1283.709090909091,39046.15151515152,2.590909090909091
3573,2019-02-06,none,629534435628.3815,9.837523173896923,400.46992955135335,0.0,154.0,0.00932642487046632,939266.6666666667,1286.6666666666667,39136.11111111112,2.5974025974025974
3582,2019-02-07,none,628832878335.0729,9.639067227510886,399.961186540732,0.0,154.0,0.009303166953083612,941614.8333333334,1289.8833333333334,39233.95138888889,2.603896103896104
3591,2019-02-08,none,641600410512.6951,9.78354554358472,408.15971071267137,2.0,156.0,0.009400544548638277,931860.9102564103,1276.5217948717948,38827.53792735042,2.576923076923077
3600,2019-02-09,none,645232965205.8157,10.007737237351135,410.94250170674354,0.0,156.0,0.00937848029542213,934053.25,1279.525,38918.885416666664,2.5833333333333335
3609,2019-02-10,none,633598748489.8506,9.878451804986975,403.2010420543357,0.0,156.0,0.009355266235284945,936371.0,1282.7,39015.458333333336,2.58974358974359
3618,2019-02-11,none,633229524306.4534,9.672564406277761,403.12414865265026,0.0,156.0,0.009332166812481772,938688.7500000001,1285.8750000000002,39112.03125000001,2.5961538461538463
3627,2019-02-12,none,641321554099.8575,9.909432261940523,408.1408080504656,0.0,156.0,0.009309181179938715,941006.5,1289.05,39208.604166666664,2.6025641025641026
3636,2019-02-13,none,639636728736.9095,9.8199136776306,407.0270873641911,0.0,156.0,0.009286308498906925,943324.25,1292.225,39305.17708333333,2.608974358974359
3645,2019-02-14,none,634007717435.4463,9.781970958944498,403.6683128178669,0.0,156.0,0.009263547938860583,945642.0,1295.4,39401.75,2.6153846153846154
3654,2019-02-15,none,649929962929.0991,9.813642544190966,414.18289642668276,1.0,157.0,0.009300135207379687,941921.7898089171,1290.3038216560508,39246.74124203822,2.605095541401274
3663,2019-02-16,none,629076467482.0249,9.677454624972667,400.6722793206502,0.0,157.0,0.009278076358634093,944161.2314225055,1293.3715498938432,39340.05130927106,2.611464968152866
3672,2019-02-17,none,644083379871.5253,9.833806818181818,410.379485645933,0.0,157.0,0.00925550196360092,946464.0636942675,1296.5261146496816,39436.00265392781,2.6178343949044587
3681,2019-02-18,none,635200943804.6145,9.844231909845789,404.3222864768683,0.0,157.0,0.009233037153009657,948766.8959660297,1299.68067940552,39531.95399858457,2.624203821656051
3690,2019-02-19,none,646143394141.2865,9.452116821371972,413.32297011771806,1.0,158.0,0.009269347889642612,945050.2995780591,1294.5894514767933,39377.09581575246,2.6139240506329116
3699,2019-02-20,none,651286947953.9724,9.535551157125457,416.9043848964677,0.0,158.0,0.00924758055783981,947274.7974683546,1297.6367088607597,39469.78322784811,2.6202531645569622
3708,2019-02-21,none,653801580223.7103,9.550930161634644,418.0880603842635,0.0,158.0,0.009225297231194415,949562.9008438819,1300.7710970464136,39565.120868495076,2.6265822784810124
3717,2019-02-22,none,666037505592.4575,9.766730249562867,429.86663487521855,0.0,158.0,0.009203121035927119,951851.0042194094,1303.9054852320678,39660.45850914206,2.632911392405063
3726,2019-02-23,none,659802208059.2819,9.460281111813014,426.6407927984839,0.0,158.0,0.009181051201308589,954139.1075949369,1307.0398734177218,39755.796149789036,2.6392405063291138
3735,2019-02-24,none,652041375966.5934,9.559413518085877,413.0725046322404,0.0,158.0,0.009159086963984885,956427.2109704642,1310.1742616033755,39851.133790436004,2.6455696202531644
3744,2019-02-25,none,625703429287.6583,9.187647489624867,393.5122467247132,0.0,158.0,0.009137227567889455,958715.3143459916,1313.3086497890297,39946.47143108299,2.651898734177215
3753,2019-02-26,none,647502592182.468,9.71265267773254,405.68156905731286,0.0,158.0,0.009115472264156385,961003.417721519,1316.4430379746836,40041.809071729964,2.6582278481012658
3762,2019-02-27,none,639166269640.1844,9.539325842696629,400.4037247960597,0.0,158.0,0.009093820311034874,963291.5210970464,1319.5774261603376,40137.14671237694,2.6645569620253164
3771,2019-02-28,none,650885667857.779,9.550723583739364,412.314013526289,0.0,158.0,0.009072270973804935,965579.6244725737,1322.7118143459916,40232.48435302391,2.670886075949367
3780,2019-03-01,none,655451872360.7145,9.598187531973982,415.13571585178687,1.0,159.0,0.009108107217888552,961780.5094339623,1317.5075471698112,40074.18789308176,2.660377358490566
3789,2019-03-02,none,659178975650.4681,9.559926605504588,417.92322935779816,0.0,159.0,0.009087237479806139,963989.3333333334,1320.5333333333333,40166.22222222222,2.6666666666666665
3798,2019-03-03,none,649899338754.8062,9.474246140528063,411.85948207458705,0.0,159.0,0.009065855744559537,966262.893081761,1323.6477987421383,40260.953878406704,2.6729559748427674
3807,2019-03-04,none,646380938359.3542,9.407494984236171,409.6931069074233,1.0,160.0,0.009101458508726025,962483.0999999999,1318.4699999999998,40103.462499999994,2.6625
3816,2019-03-05,none,666191270084.8513,9.763748803651623,422.48766840904074,0.0,160.0,0.00908075486927891,964677.5104166665,1321.4760416666663,40194.8962673611,2.66875
3825,2019-03-06,none,652651135042.0514,9.572588176136772,414.1565979455499,0.0,160.0,0.009059538152294612,966936.7083333333,1324.5708333333332,40289.02951388888,2.675
3834,2019-03-07,none,653382053621.5339,9.637851478010093,414.7565424266455,1.0,161.0,0.009094910474917207,963176.055900621,1319.419254658385,40132.335662525875,2.6645962732919255
