_id,disk_id,failure_time,model_x,model_y,app,node_id,rack_id,machine_room_id
{'$oid': '6266c2e8718b63c8dff977e5'},82249.0,1520564122000,MC1,C1,WSM,98632.0,11811.0,350.0
{'$oid': '6266c2e8718b63c8dff977e6'},11193.0,1520564439000,MA1,A3,RM,63098.0,24953.0,478.0
{'$oid': '6266c2e8718b63c8dff977e7'},32844.0,1520564473000,MA1,A3,none,179455.0,27656.0,65.0
{'$oid': '6266c2e8718b63c8dff977e8'},44400.0,1520565026000,MB2,B2,WPS,214854.0,16005.0,576.0
{'$oid': '6266c2e8718b63c8dff977e9'},12624.0,1520565215000,MA1,A3,none,70056.0,8374.0,499.0
{'$oid': '6266c2e8718b63c8dff977ea'},115347.0,1520565353000,MA2,A2,none,226854.0,9387.0,150.0
{'$oid': '6266c2e8718b63c8dff977eb'},42296.0,1520565891000,MA1,A3,none,231999.0,22731.0,145.0
{'$oid': '6266c2e8718b63c8dff977ec'},110084.0,1520615465000,MC1,C1,RM,131704.0,19176.0,501.0
{'$oid': '6266c2e8718b63c8dff977ed'},37146.0,1520618115000,MB1,B3,none,200341.0,15140.0,93.0
{'$oid': '6266c2e8718b63c8dff977ee'},118079.0,1520625959000,MC1,C1,RM,140313.0,17273.0,171.0
{'$oid': '6266c2e8718b63c8dff977ef'},191672.0,1520638568000,MC1,C1,WSM,228192.0,20701.0,411.0
{'$oid': '6266c2e8718b63c8dff977f0'},24941.0,1520650879000,MC1,C1,WPS,29182.0,23128.0,192.0
{'$oid': '6266c2e8718b63c8dff977f1'},18207.0,1520651193000,MA1,A3,RM,100041.0,20131.0,669.0
{'$oid': '6266c2e8718b63c8dff977f2'},16306.0,1520651397000,MA1,A3,SS,89384.0,633.0,365.0
{'$oid': '6266c2e8718b63c8dff977f3'},31915.0,1520651684000,MC1,C1,none,37869.0,28062.0,259.0
{'$oid': '6266c2e8718b63c8dff977f4'},130802.0,1520651684000,MC1,C1,none,155437.0,8544.0,259.0
{'$oid': '6266c2e8718b63c8dff977f5'},2122.0,1520651698000,MC1,C1,none,2395.0,26040.0,259.0
{'$oid': '6266c2e8718b63c8dff977f6'},168890.0,1520651698000,MC1,C1,none,202178.0,26040.0,259.0
{'$oid': '6266c2e8718b63c8dff977f7'},37259.0,1520651698000,MC1,C1,none,44843.0,26040.0,259.0
{'$oid': '6266c2e8718b63c8dff977f8'},144659.0,1520651698000,MC1,C1,none,171909.0,26040.0,259.0
{'$oid': '6266c2e8718b63c8dff977f9'},41979.0,1520678158000,MB1,B3,WSM,226399.0,17313.0,305.0
{'$oid': '6266c2e8718b63c8dff977fa'},47342.0,1520708468000,MB2,B2,DAE,229575.0,25746.0,24.0
{'$oid': '6266c2e8718b63c8dff977fb'},70768.0,1520737290000,MC1,C1,none,84859.0,21665.0,150.0
{'$oid': '6266c2e8718b63c8dff977fc'},174634.0,1520737318000,MC1,C1,WSM,208554.0,23655.0,49.0
{'$oid': '6266c2e8718b63c8dff977fd'},23593.0,1520737349000,MA1,A3,RM,128883.0,1891.0,669.0
{'$oid': '6266c2e8718b63c8dff977fe'},109005.0,1520737690000,MC1,C1,none,130344.0,8535.0,252.0
{'$oid': '6266c2e8718b63c8dff977ff'},42886.0,1520738027000,MA1,A3,RM,236072.0,26186.0,209.0
{'$oid': '6266c2e8718b63c8dff97800'},82590.0,1520738653000,MA2,A2,none,161687.0,12875.0,526.0
{'$oid': '6266c2e8718b63c8dff97801'},90083.0,1520772034000,MC1,C1,WSM,107634.0,21740.0,549.0
{'$oid': '6266c2e8718b63c8dff97802'},90086.0,1520775330000,MC1,C1,WSM,107634.0,21740.0,549.0
{'$oid': '6266c2e8718b63c8dff97803'},90091.0,1520775632000,MC1,C1,WSM,107634.0,21740.0,549.0
{'$oid': '6266c2e8718b63c8dff97804'},72534.0,1520781401000,MC1,C1,DAE,86877.0,10930.0,475.0
{'$oid': '6266c2e8718b63c8dff97805'},90085.0,1520783736000,MC1,C1,WSM,107634.0,21740.0,549.0
{'$oid': '6266c2e8718b63c8dff97806'},90093.0,1520785228000,MC1,C1,WSM,107634.0,21740.0,549.0
{'$oid': '6266c2e8718b63c8dff97807'},15019.0,1520824121000,MA1,A3,RM,82940.0,3052.0,534.0
{'$oid': '6266c2e8718b63c8dff97808'},40399.0,1520824660000,MA1,A3,RM,221125.0,5030.0,621.0
{'$oid': '6266c2e8718b63c8dff97809'},862.0,1520843497000,MA2,A2,none,1419.0,2055.0,176.0
{'$oid': '6266c2e8718b63c8dff9780a'},170881.0,1520881327000,MC1,C1,WSM,204497.0,11680.0,362.0
{'$oid': '6266c2e8718b63c8dff9780b'},128536.0,1520889647000,MC1,C1,DAE,152722.0,7851.0,457.0
{'$oid': '6266c2e8718b63c8dff9780c'},152630.0,1520890058000,MC1,C1,DAE,181501.0,17753.0,475.0
{'$oid': '6266c2e8718b63c8dff9780d'},43344.0,1520898638000,MB2,B2,WSM,209057.0,16163.0,452.0
{'$oid': '6266c2e8718b63c8dff9780e'},71806.0,1520900211000,MC1,C1,DAE,86024.0,3734.0,475.0
{'$oid': '6266c2e8718b63c8dff9780f'},32486.0,1520910076000,MA1,A3,none,177766.0,5927.0,379.0
{'$oid': '6266c2e8718b63c8dff97810'},17209.0,1520910331000,MA1,A3,RM,94324.0,1166.0,408.0
{'$oid': '6266c2e8718b63c8dff97811'},88260.0,1520910599000,MC1,C1,RM,105517.0,17524.0,530.0
{'$oid': '6266c2e8718b63c8dff97812'},22093.0,1520911089000,MA1,A3,none,120340.0,6161.0,65.0
{'$oid': '6266c2e8718b63c8dff97813'},172991.0,1520913429000,MC1,C1,WSM,206672.0,168.0,52.0
{'$oid': '6266c2e8718b63c8dff97814'},54475.0,1520929228000,MC1,C1,WSM,64774.0,16591.0,54.0
{'$oid': '6266c2e8718b63c8dff97815'},13128.0,1520945422000,MA2,A2,RM,26480.0,17273.0,171.0
{'$oid': '6266c2e8718b63c8dff97816'},5770.0,1520956935000,MC1,C1,WSM,6485.0,14636.0,291.0
{'$oid': '6266c2e8718b63c8dff97817'},177230.0,1520971616000,MC1,C1,WSM,211426.0,21670.0,539.0
{'$oid': '6266c2e8718b63c8dff97818'},155489.0,1520979793000,MC1,C1,DAE,185129.0,10293.0,475.0
{'$oid': '6266c2e8718b63c8dff97819'},12023.0,1520996534000,MA1,A3,none,66510.0,15814.0,486.0
{'$oid': '6266c2e8718b63c8dff9781a'},40415.0,1520996552000,MA1,A3,RM,221158.0,25766.0,323.0
{'$oid': '6266c2e8718b63c8dff9781b'},23587.0,1520996553000,MA1,A3,RM,128883.0,1891.0,669.0
{'$oid': '6266c2e8718b63c8dff9781c'},11725.0,1520997248000,MA1,A3,RM,65276.0,7216.0,669.0
{'$oid': '6266c2e8718b63c8dff9781d'},130806.0,1520997288000,MC1,C1,none,155437.0,8544.0,259.0
{'$oid': '6266c2e8718b63c8dff9781e'},168900.0,1520997295000,MC1,C1,none,202178.0,26040.0,259.0
{'$oid': '6266c2e8718b63c8dff9781f'},89560.0,1521025863000,MA2,A2,RM,175601.0,23839.0,455.0
{'$oid': '6266c2e8718b63c8dff97820'},43026.0,1521029552000,MB2,B2,none,207208.0,24382.0,157.0
{'$oid': '6266c2e8718b63c8dff97821'},189708.0,1521036119000,MC1,C1,WSM,225840.0,4312.0,411.0
{'$oid': '6266c2e8718b63c8dff97822'},189713.0,1521036124000,MC1,C1,WSM,225840.0,4312.0,411.0
{'$oid': '6266c2e8718b63c8dff97823'},89909.0,1521048021000,MC1,C1,none,107465.0,1236.0,489.0
{'$oid': '6266c2e8718b63c8dff97824'},3853.0,1521057366000,MB2,B2,DB,18217.0,28195.0,100.0
{'$oid': '6266c2e8718b63c8dff97825'},11044.0,1521077438000,MA2,A2,RM,22396.0,965.0,455.0
{'$oid': '6266c2e8718b63c8dff97826'},64499.0,1521110126000,MC1,C1,DAE,77166.0,13448.0,475.0
{'$oid': '6266c2e8718b63c8dff97827'},54304.0,1521116227000,MC1,C1,DAE,64622.0,15403.0,475.0
{'$oid': '6266c2e8718b63c8dff97828'},56764.0,1521169456000,MA2,A2,RM,111891.0,17656.0,478.0
{'$oid': '6266c2e8718b63c8dff97829'},2118.0,1521170097000,MC1,C1,none,2395.0,26040.0,259.0
{'$oid': '6266c2e8718b63c8dff9782a'},9914.0,1521170264000,MA1,A3,RM,55713.0,20053.0,621.0
{'$oid': '6266c2e8718b63c8dff9782b'},164546.0,1521189299000,MC1,C1,none,196804.0,3965.0,489.0
{'$oid': '6266c2e8718b63c8dff9782c'},38212.0,1521209752000,MB1,B3,WSM,206288.0,2507.0,63.0
{'$oid': '6266c2e8718b63c8dff9782d'},38003.0,1521218141000,MB2,B2,RM,182094.0,8151.0,413.0
{'$oid': '6266c2e8718b63c8dff9782e'},18191.0,1521255993000,MA1,A3,RM,100041.0,20131.0,669.0
{'$oid': '6266c2e8718b63c8dff9782f'},76386.0,1521256498000,MC1,C1,none,91396.0,26040.0,259.0
{'$oid': '6266c2e8718b63c8dff97830'},105921.0,1521298513000,MC1,C1,DAE,127340.0,6501.0,475.0
{'$oid': '6266c2e8718b63c8dff97831'},187718.0,1521298947000,MC1,C1,DAE,223291.0,6661.0,475.0
{'$oid': '6266c2e8718b63c8dff97832'},18203.0,1521342395000,MA1,A3,RM,100041.0,20131.0,669.0
{'$oid': '6266c2e8718b63c8dff97833'},18507.0,1521342587000,MA1,A3,none,101865.0,2172.0,163.0
{'$oid': '6266c2e8718b63c8dff97834'},69602.0,1521342616000,MC1,C1,none,83468.0,26777.0,42.0
{'$oid': '6266c2e8718b63c8dff97835'},56487.0,1521342646000,MC1,C1,WPS,67220.0,20205.0,147.0
{'$oid': '6266c2e8718b63c8dff97836'},9915.0,1521343059000,MA1,A3,RM,55713.0,20053.0,621.0
{'$oid': '6266c2e8718b63c8dff97837'},36657.0,1521350108000,MB2,B2,RM,175664.0,14751.0,413.0
{'$oid': '6266c2e8718b63c8dff97838'},995.0,1521381342000,MC1,C1,none,1099.0,19613.0,639.0
{'$oid': '6266c2e8718b63c8dff97839'},30429.0,1521411126000,MC1,C1,DAE,36210.0,19083.0,475.0
{'$oid': '6266c2e8718b63c8dff9783a'},47169.0,1521424252000,MC1,C1,DAE,56251.0,6862.0,475.0
{'$oid': '6266c2e8718b63c8dff9783b'},85947.0,1521426781000,MC1,C1,NAS,102745.0,21909.0,149.0
{'$oid': '6266c2e8718b63c8dff9783c'},43276.0,1521429255000,MA1,A3,RM,238434.0,16215.0,209.0
{'$oid': '6266c2e8718b63c8dff9783d'},27796.0,1521429585000,MC1,C1,WPS,32951.0,23102.0,62.0
{'$oid': '6266c2e8718b63c8dff9783e'},40981.0,1521429762000,MB2,B2,RM,196762.0,18110.0,190.0
{'$oid': '6266c2e8718b63c8dff9783f'},152121.0,1521455783000,MC1,C1,WSM,180980.0,21173.0,84.0
{'$oid': '6266c2e8718b63c8dff97840'},40634.0,1521514897000,MA1,A3,none,221724.0,10937.0,65.0
{'$oid': '6266c2e8718b63c8dff97841'},18199.0,1521515203000,MA1,A3,RM,100041.0,20131.0,669.0
{'$oid': '6266c2e8718b63c8dff97842'},144662.0,1521515694000,MC1,C1,none,171909.0,26040.0,259.0
{'$oid': '6266c2e8718b63c8dff97843'},98732.0,1521550655000,MC1,C1,DAE,118369.0,15430.0,475.0
{'$oid': '6266c2e8718b63c8dff97844'},39202.0,1521562860000,MA2,A2,none,77690.0,24028.0,176.0
{'$oid': '6266c2e8718b63c8dff97845'},48949.0,1521567614000,MC1,C1,none,58304.0,8540.0,457.0
{'$oid': '6266c2e8718b63c8dff97846'},58260.0,1521567929000,MC1,C1,WSM,69527.0,8094.0,391.0
{'$oid': '6266c2e8718b63c8dff97847'},6762.0,1521588761000,MC1,C1,WSM,7773.0,9064.0,261.0
{'$oid': '6266c2e8718b63c8dff97848'},105922.0,1521592513000,MC1,C1,DAE,127340.0,6501.0,475.0
{'$oid': '6266c2e8718b63c8dff97849'},61121.0,1521593789000,MA2,A2,none,119815.0,14103.0,281.0
{'$oid': '6266c2e8718b63c8dff9784a'},28994.0,1521601588000,MC1,C1,WSM,34480.0,20217.0,12.0
{'$oid': '6266c2e8718b63c8dff9784b'},16308.0,1521601785000,MA1,A3,SS,89384.0,633.0,365.0
{'$oid': '6266c2e8718b63c8dff9784c'},48448.0,1521602565000,MC1,C1,none,57623.0,10243.0,391.0
{'$oid': '6266c2e8718b63c8dff9784d'},90918.0,1521644483000,MC1,C1,WSM,108592.0,11758.0,411.0
{'$oid': '6266c2e8718b63c8dff9784e'},49365.0,1521654440000,MC1,C1,WSM,58902.0,23560.0,194.0
{'$oid': '6266c2e8718b63c8dff9784f'},186199.0,1521671241000,MC1,C1,WSM,220999.0,17035.0,553.0
{'$oid': '6266c2e8718b63c8dff97850'},18295.0,1521685361000,MB2,B2,WSM,87824.0,3434.0,504.0
{'$oid': '6266c2e8718b63c8dff97851'},10745.0,1521686425000,MB1,B3,none,58304.0,8540.0,457.0
{'$oid': '6266c2e8718b63c8dff97852'},7418.0,1521687654000,MA1,A3,none,41721.0,6615.0,542.0
{'$oid': '6266c2e8718b63c8dff97853'},26206.0,1521688017000,MA1,A3,SS,144700.0,10407.0,408.0
{'$oid': '6266c2e8718b63c8dff97854'},6557.0,1521693131000,MB1,B3,WSM,37290.0,9256.0,261.0
{'$oid': '6266c2e8718b63c8dff97855'},159756.0,1521758722000,MC1,C1,WSM,190837.0,22834.0,549.0
{'$oid': '6266c2e8718b63c8dff97856'},26158.0,1521771159000,MB1,B3,WSM,140692.0,20312.0,442.0
{'$oid': '6266c2e8718b63c8dff97857'},35894.0,1521774178000,MA1,A3,DB,197048.0,8794.0,100.0
{'$oid': '6266c2e8718b63c8dff97858'},11403.0,1521774287000,MA1,A3,none,64121.0,6562.0,551.0
{'$oid': '6266c2e8718b63c8dff97859'},141352.0,1521774636000,MC1,C1,WSM,168136.0,13572.0,162.0
{'$oid': '6266c2e8718b63c8dff9785a'},8837.0,1521775239000,MA1,A3,SS,49423.0,9934.0,535.0
{'$oid': '6266c2e8718b63c8dff9785b'},389.0,1521843930000,MB1,B3,none,2074.0,4648.0,464.0
{'$oid': '6266c2e8718b63c8dff9785c'},41794.0,1521860447000,MA1,A3,none,229321.0,15620.0,486.0
{'$oid': '6266c2e8718b63c8dff9785d'},41790.0,1521860450000,MA1,A3,none,229321.0,15620.0,486.0
{'$oid': '6266c2e8718b63c8dff9785e'},41489.0,1521860468000,MA1,A3,none,227207.0,11527.0,542.0
{'$oid': '6266c2e8718b63c8dff9785f'},1424.0,1521860623000,MC1,C1,none,1567.0,15371.0,232.0
{'$oid': '6266c2e8718b63c8dff97860'},81820.0,1521860781000,MC1,C1,none,98141.0,923.0,315.0
{'$oid': '6266c2e8718b63c8dff97861'},22827.0,1521861626000,MA1,A3,RM,124327.0,27370.0,550.0
{'$oid': '6266c2e8718b63c8dff97862'},9321.0,1521931848000,MB2,B2,none,45388.0,13993.0,157.0
{'$oid': '6266c2e8718b63c8dff97863'},15378.0,1521947624000,MA1,A3,RM,85053.0,12065.0,270.0
{'$oid': '6266c2e8718b63c8dff97864'},44475.0,1522000018000,MB2,B2,WSM,215253.0,13408.0,299.0
{'$oid': '6266c2e8718b63c8dff97865'},100755.0,1522013455000,MC1,C1,WSM,120898.0,7405.0,194.0
{'$oid': '6266c2e8718b63c8dff97866'},12588.0,1522013520000,MB1,B3,WSM,69319.0,16768.0,345.0
{'$oid': '6266c2e8718b63c8dff97867'},6101.0,1522033302000,MA1,A3,none,34781.0,5900.0,542.0
{'$oid': '6266c2e8718b63c8dff97868'},38044.0,1522035057000,MC1,C1,WPS,45777.0,19573.0,123.0
{'$oid': '6266c2e8718b63c8dff97869'},107880.0,1522110781000,MA2,A2,none,211971.0,12964.0,259.0
{'$oid': '6266c2e8718b63c8dff9786a'},16116.0,1522119639000,MA1,A3,none,88320.0,27387.0,542.0
{'$oid': '6266c2e8718b63c8dff9786b'},78614.0,1522121257000,MC1,C1,DAE,94244.0,18623.0,457.0
{'$oid': '6266c2e8718b63c8dff9786c'},197366.0,1522121278000,MC1,C1,DAE,234913.0,12774.0,457.0
{'$oid': '6266c2e8718b63c8dff9786d'},31853.0,1522121348000,MA1,A3,RM,174400.0,21235.0,408.0
{'$oid': '6266c2e8718b63c8dff9786e'},20743.0,1522158921000,MC2,C2,SS,206729.0,10456.0,561.0
{'$oid': '6266c2e8718b63c8dff9786f'},51975.0,1522161442000,MC1,C1,DAE,61841.0,11234.0,475.0
{'$oid': '6266c2e8718b63c8dff97870'},12985.0,1522174219000,MC1,C1,WSM,14816.0,15305.0,294.0
{'$oid': '6266c2e8718b63c8dff97871'},975.0,1522181162000,MB1,B3,none,5766.0,23382.0,499.0
{'$oid': '6266c2e8718b63c8dff97872'},99092.0,1522206096000,MC1,C1,WPS,118782.0,1331.0,192.0
{'$oid': '6266c2e8718b63c8dff97873'},34964.0,1522206219000,MA2,A2,RM,69410.0,25849.0,620.0
{'$oid': '6266c2e8718b63c8dff97874'},168906.0,1522206895000,MC1,C1,none,202178.0,26040.0,259.0
{'$oid': '6266c2e8718b63c8dff97875'},130812.0,1522206895000,MC1,C1,none,155437.0,8544.0,259.0
{'$oid': '6266c2e8718b63c8dff97876'},2115.0,1522206895000,MC1,C1,none,2395.0,26040.0,259.0
{'$oid': '6266c2e8718b63c8dff97877'},125955.0,1522207209000,MC1,C1,WPS,149464.0,803.0,62.0
{'$oid': '6266c2e8718b63c8dff97878'},42291.0,1522207504000,MA1,A3,none,231999.0,22731.0,145.0
{'$oid': '6266c2e8718b63c8dff97879'},35336.0,1522207641000,MA1,A3,none,194770.0,2216.0,176.0
{'$oid': '6266c2e8718b63c8dff9787a'},199853.0,1522207860000,MC1,C1,none,238094.0,1333.0,470.0
{'$oid': '6266c2e8718b63c8dff9787b'},155658.0,1522216304000,MC1,C1,NAS,185440.0,3775.0,471.0
{'$oid': '6266c2e8718b63c8dff9787c'},88130.0,1522233341000,MC1,C1,WSM,105339.0,18360.0,573.0
{'$oid': '6266c2e8718b63c8dff9787d'},152626.0,1522233432000,MC1,C1,DAE,181501.0,17753.0,475.0
{'$oid': '6266c2e8718b63c8dff9787e'},55894.0,1522239121000,MC1,C1,DAE,66583.0,26194.0,475.0
{'$oid': '6266c2e8718b63c8dff9787f'},8398.0,1522239628000,MC1,C1,WSM,9560.0,13572.0,162.0
{'$oid': '6266c2e8718b63c8dff97880'},128485.0,1522252359000,MC1,C1,WSM,152629.0,16078.0,378.0
{'$oid': '6266c2e8718b63c8dff97881'},116001.0,1522260047000,MA2,A2,RM,228114.0,18725.0,455.0
{'$oid': '6266c2e8718b63c8dff97882'},96704.0,1522275184000,MA2,A2,RM,189900.0,14970.0,575.0
{'$oid': '6266c2e8718b63c8dff97883'},25303.0,1522290667000,MA2,A2,RM,50325.0,14575.0,455.0
{'$oid': '6266c2e8718b63c8dff97884'},78689.0,1522292569000,MA2,A2,none,154052.0,27174.0,176.0
{'$oid': '6266c2e8718b63c8dff97885'},35737.0,1522293912000,MA1,A3,RM,196213.0,3002.0,408.0
{'$oid': '6266c2e8718b63c8dff97886'},41813.0,1522298465000,MA2,A2,RM,82609.0,19901.0,455.0
{'$oid': '6266c2e8718b63c8dff97887'},175035.0,1522335733000,MC1,C1,DAE,208986.0,26467.0,475.0
{'$oid': '6266c2e8718b63c8dff97888'},131210.0,1522364126000,MC1,C1,DAE,156027.0,22613.0,475.0
{'$oid': '6266c2e8718b63c8dff97889'},106523.0,1522371351000,MA2,A2,RM,209132.0,16303.0,104.0
{'$oid': '6266c2e8718b63c8dff9788a'},13467.0,1522379328000,MA1,A3,RM,74774.0,17596.0,408.0
{'$oid': '6266c2e8718b63c8dff9788b'},50041.0,1522380304000,MC1,C1,WPS,59714.0,3296.0,487.0
{'$oid': '6266c2e8718b63c8dff9788c'},710.0,1522387876000,MA2,A2,RM,1097.0,15302.0,455.0
{'$oid': '6266c2e8718b63c8dff9788d'},147916.0,1522414718000,MC1,C1,none,175679.0,14649.0,489.0
{'$oid': '6266c2e8718b63c8dff9788e'},168760.0,1522422482000,MC1,C1,DAE,201968.0,11775.0,475.0
{'$oid': '6266c2e8718b63c8dff9788f'},119468.0,1522450681000,MA2,A2,RM,235386.0,17505.0,235.0
{'$oid': '6266c2e8718b63c8dff97890'},30897.0,1522460186000,MC1,C1,none,36670.0,9669.0,440.0
{'$oid': '6266c2e8718b63c8dff97891'},112137.0,1522466084000,MC1,C1,none,133842.0,28062.0,259.0
{'$oid': '6266c2e8718b63c8dff97892'},69443.0,1522466400000,MC1,C1,DAE,83259.0,16546.0,579.0
{'$oid': '6266c2e8718b63c8dff97893'},105386.0,1522466733000,MC1,C1,none,126749.0,3993.0,16.0
{'$oid': '6266c2e8718b63c8dff97894'},30305.0,1522466747000,MA1,A3,RM,165918.0,10868.0,513.0
{'$oid': '6266c2e8718b63c8dff97895'},21521.0,1522466837000,MA1,A3,none,117810.0,2216.0,176.0
{'$oid': '6266c2e8718b63c8dff97896'},5379.0,1522466868000,MA2,A2,RM,11053.0,12729.0,670.0
{'$oid': '6266c2e8718b63c8dff97897'},181605.0,1522467077000,MC1,C1,WPS,216104.0,3393.0,463.0
{'$oid': '6266c2e8718b63c8dff97898'},6588.0,1522470091000,MC1,C1,none,7611.0,8525.0,440.0
{'$oid': '6266c2e8718b63c8dff97899'},177829.0,1522552449000,MC1,C1,RM,212024.0,12075.0,108.0
{'$oid': '6266c2e8718b63c8dff9789a'},15351.0,1522552840000,MA1,A3,RM,85004.0,9934.0,535.0
{'$oid': '6266c2e8718b63c8dff9789b'},67011.0,1522592641000,MA2,A2,RM,131494.0,26607.0,455.0
{'$oid': '6266c2e8718b63c8dff9789c'},158030.0,1522620420000,MC1,C1,DAE,188543.0,7120.0,475.0
{'$oid': '6266c2e8718b63c8dff9789d'},50984.0,1522621517000,MC1,C1,DAE,60713.0,2198.0,475.0
{'$oid': '6266c2e8718b63c8dff9789e'},51448.0,1522682851000,MC1,C1,WSM,61167.0,3618.0,261.0
{'$oid': '6266c2e8718b63c8dff9789f'},177791.0,1522710920000,MC1,C1,NAS,211969.0,3781.0,409.0
{'$oid': '6266c2e8718b63c8dff978a0'},80906.0,1522716372000,MA2,A2,RM,158322.0,26009.0,289.0
{'$oid': '6266c2e8718b63c8dff978a1'},37250.0,1522725296000,MC1,C1,none,44843.0,26040.0,259.0
{'$oid': '6266c2e8718b63c8dff978a2'},137550.0,1522731341000,MC1,C1,WSM,163617.0,20209.0,481.0
{'$oid': '6266c2e8718b63c8dff978a3'},1231.0,1522736423000,MB1,B3,WSM,6666.0,13329.0,54.0
{'$oid': '6266c2e8718b63c8dff978a4'},161971.0,1522747725000,MC1,C1,DAE,193525.0,23648.0,475.0
{'$oid': '6266c2e8718b63c8dff978a5'},44519.0,1522801952000,MA2,A2,RM,87320.0,19901.0,455.0
{'$oid': '6266c2e8718b63c8dff978a6'},29899.0,1522801955000,MA2,A2,none,59685.0,17367.0,478.0
{'$oid': '6266c2e8718b63c8dff978a7'},103634.0,1522803753000,MA2,A2,RM,203316.0,14700.0,455.0
{'$oid': '6266c2e8718b63c8dff978a8'},33058.0,1522811499000,MC1,C1,WSM,39369.0,11504.0,151.0
{'$oid': '6266c2e8718b63c8dff978a9'},130804.0,1522811688000,MC1,C1,none,155437.0,8544.0,259.0
{'$oid': '6266c2e8718b63c8dff978aa'},2117.0,1522811695000,MC1,C1,none,2395.0,26040.0,259.0
{'$oid': '6266c2e8718b63c8dff978ab'},168895.0,1522811695000,MC1,C1,none,202178.0,26040.0,259.0
{'$oid': '6266c2e8718b63c8dff978ac'},19149.0,1522812016000,MC1,C1,WPS,22312.0,2529.0,202.0
{'$oid': '6266c2e8718b63c8dff978ad'},12966.0,1522866843000,MA1,A3,none,72317.0,10013.0,163.0
{'$oid': '6266c2e8718b63c8dff978ae'},21057.0,1522870224000,MB1,B3,WSM,115642.0,14065.0,591.0
{'$oid': '6266c2e8718b63c8dff978af'},21061.0,1522870525000,MB1,B3,WSM,115642.0,14065.0,591.0
{'$oid': '6266c2e8718b63c8dff978b0'},21065.0,1522870530000,MB1,B3,WSM,115642.0,14065.0,591.0
{'$oid': '6266c2e8718b63c8dff978b1'},75167.0,1522871421000,MC1,C1,WSM,89772.0,22938.0,591.0
{'$oid': '6266c2e8718b63c8dff978b2'},65678.0,1522878462000,MC1,C1,WSM,78674.0,3892.0,430.0
{'$oid': '6266c2e8718b63c8dff978b3'},12334.0,1522881363000,MC1,C1,WSM,13954.0,23655.0,49.0
{'$oid': '6266c2e8718b63c8dff978b4'},32047.0,1522890366000,MB1,B3,WSM,171812.0,23185.0,398.0
{'$oid': '6266c2e8718b63c8dff978b5'},8481.0,1522894660000,MC1,C1,WSM,9649.0,9547.0,268.0
{'$oid': '6266c2e8718b63c8dff978b6'},7366.0,1522897766000,MA1,A3,RM,41204.0,11863.0,220.0
{'$oid': '6266c2e8718b63c8dff978b7'},16307.0,1522897799000,MA1,A3,SS,89384.0,633.0,365.0
{'$oid': '6266c2e8718b63c8dff978b8'},8775.0,1522898189000,MA1,A3,SS,48924.0,2757.0,502.0
{'$oid': '6266c2e8718b63c8dff978b9'},23457.0,1522932154000,MB1,B3,WSM,126966.0,13694.0,261.0
{'$oid': '6266c2e8718b63c8dff978ba'},85100.0,1522980227000,MC1,C1,DAE,101794.0,23950.0,475.0
{'$oid': '6266c2e8718b63c8dff978bb'},82431.0,1522983889000,MA2,A2,none,161429.0,2218.0,632.0
{'$oid': '6266c2e8718b63c8dff978bc'},25576.0,1522984017000,MA1,A3,SS,141191.0,9984.0,209.0
{'$oid': '6266c2e8718b63c8dff978bd'},38731.0,1522984512000,MB1,B3,WPS,208726.0,1269.0,101.0
{'$oid': '6266c2e8718b63c8dff978be'},187713.0,1522996699000,MC1,C1,DAE,223291.0,6661.0,475.0
{'$oid': '6266c2e8718b63c8dff978bf'},187716.0,1522996700000,MC1,C1,DAE,223291.0,6661.0,475.0
{'$oid': '6266c2e8718b63c8dff978c0'},46057.0,1522997763000,MA2,A2,RM,90666.0,20412.0,455.0
{'$oid': '6266c2e8718b63c8dff978c1'},124232.0,1523005566000,MC1,C1,WSM,147594.0,779.0,345.0
{'$oid': '6266c2e8718b63c8dff978c2'},4815.0,1523022025000,MC2,C2,DAE,48842.0,16496.0,659.0
{'$oid': '6266c2e8718b63c8dff978c3'},73883.0,1523032052000,MC1,C1,DAE,88485.0,6779.0,475.0
{'$oid': '6266c2e8718b63c8dff978c4'},34906.0,1523053332000,MB2,B2,WSM,168656.0,28427.0,378.0
{'$oid': '6266c2e8718b63c8dff978c5'},128348.0,1523064963000,MC1,C1,WSM,152471.0,538.0,362.0
{'$oid': '6266c2e8718b63c8dff978c6'},31992.0,1523070256000,MA1,A3,RM,175462.0,4544.0,478.0
{'$oid': '6266c2e8718b63c8dff978c7'},16084.0,1523071688000,MA1,A3,DB,88248.0,2837.0,176.0
{'$oid': '6266c2e8718b63c8dff978c8'},107860.0,1523095847000,MC1,C1,WSM,129302.0,1822.0,261.0
{'$oid': '6266c2e8718b63c8dff978c9'},41837.0,1523130756000,MB2,B2,WSM,200618.0,19473.0,292.0
{'$oid': '6266c2e8718b63c8dff978ca'},131001.0,1523139821000,MC1,C1,DAE,155741.0,4875.0,457.0
{'$oid': '6266c2e8718b63c8dff978cb'},108478.0,1523156662000,MC1,C1,DAE,129800.0,25827.0,251.0
{'$oid': '6266c2e8718b63c8dff978cc'},11212.0,1523157249000,MC1,C1,RM,12857.0,5096.0,108.0
{'$oid': '6266c2e8718b63c8dff978cd'},34852.0,1523158092000,MB1,B3,WPS,187121.0,21136.0,59.0
{'$oid': '6266c2e8718b63c8dff978ce'},121114.0,1523195235000,MC1,C1,DAE,143838.0,25536.0,475.0
